ID de actividad,Fecha de la actividad,Nombre de la actividad,Tipo de actividad,Descripción de la actividad,Tiempo transcurrido,Distancia,Ritmo cardiaco máximo,Esfuerzo Relativo,Desplazamiento,Nota privada de actividad,Equipamiento de la actividad,Nombre del archivo,Peso del deportista,Peso de la bicicleta,Tiempo transcurrido,Tiempo en movimiento,Distancia,Velocidad máxima,Velocidad promedio,Desnivel positivo,Desnivel negativo,Desnivel bajo,Desnivel alto,Pendiente máxima,Pendiente promedio,Pendiente positiva promedio,Pendiente negativa promedio,Cadencia máx.,Cadencia promedio,Ritmo cardiaco máximo,Ritmo cardiaco promedio,Vatios máx.,Vatios promedio,Calorías,Temperatura máx.,Temperatura promedio,Esfuerzo Relativo,Trabajo total,Número de carreras,Tiempo en ascenso,Tiempo en descenso,Otro tiempo,Esfuerzo Percibido,Tipo,Hora de inicio,Potencia promedio ponderada,Recuento de potencia,Usar Esfuerzo Percibido,Esfuerzo Relativo percibido,Desplazamiento,Peso total levantado,Desde la carga,Distancia ajustada en pendientes,Hora de observación meteorológica,Condición meteorológica,Temperatura meteorológica,Temperatura aparente,Punto de rocío,Humedad,Presión meteorológica,Velocidad del viento,Ráfaga de viento,Dirección del viento,Intensidad de precipitación,Hora del amanecer,Hora del atardecer,Fase lunar,Bicicleta,Equipamiento,Probabilidad de precipitación,Tipo de precipitación,Nubosidad,Visibilidad meteorológica,Índice UV,Ozono meteorológico,Recuento de saltos,Grit total,Flow promedio,Denunciado,Velocidad promedio durante el tiempo transcurrido,Distancia en tierra,Distancia recientemente explorada,Distancia en rampas de tierra recientemente explorada,Recuento de actividades,Total de pasos,Ahorro en carbono,Largo de la piscina,Carga de entrenamiento,Intensidad,Ritmo ajustado en pendientes promedio,Tiempo cronometrado,Ciclos en total,Recuperación,Con mascota,Competición,Carrera de larga distancia,Por una causa,Multimedia
2941413236,"18 dic 2019, 15:04:42",Lloc Nou  🔛La Cuta en grupo,Carrera,Chapa y pintura para el tobillo a falta de 2k para acabar la salida grupal,8622,"15,93",178.0,158,false,,Salomon Sense Ride 2,activities/3131593156.fit.gz,66.0,,8622.0,7728.0,15931.3,4.5,1.848,648.0,651.0,126.8,647.8,49.4,0.1,,,104.0,78.0,178.0,139.0,,,1362.0,,,158.0,,,,,,,,,,,0.0,,0.0,,1.0,18910.2,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2948817929,"22 dic 2019, 8:59:00",Salida suave con Joan para testear el tobillo ,Carrera,"",8349,"21,44",181.0,300,false,,Salomon Sense Ride 2,activities/3140102339.fit.gz,66.0,,8349.0,7864.0,21439.2,4.7,2.568,207.0,232.0,152.6,286.0,44.9,-0.1,,,96.0,89.0,181.0,154.0,,,1678.0,,,300.0,,,,,,,,,,,0.0,,0.0,,1.0,21907.4,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/632BF747-5C57-4476-A6EA-E8EF196B700C.jpg|media/EF0B794D-DF42-47EC-8BD0-04C94B1F7B5F.jpg
2956958277,"26 dic 2019, 8:55:56",Quemando polvorones 😬,Carrera,Probando el tobillo ,5203,"10,07",170.0,65,false,,Salomon Sense Ride 2,activities/3149531030.fit.gz,66.0,,5203.0,3460.0,10075.1,4.7,1.937,272.0,290.0,-3.4,212.6,50.0,-0.2,,,101.0,88.0,170.0,131.0,,,780.0,,,65.0,,,,,,,,,,,0.0,,0.0,,1.0,11698.4,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2964392398,"29 dic 2019, 8:26:04",Navarrés ,Carrera,"Un poco de pista ,rambla y asfalto",2515,"8,73",164.0,84,false,,Salomon Sense Ride 2,activities/3158036891.fit.gz,66.0,,2515.0,2515.0,8730.9,5.1,3.473,45.0,57.0,245.0,311.2,21.1,0.4,,,98.0,91.0,164.0,152.0,,,537.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,9001.1,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2972645500,"1 ene 2020, 11:31:09",Primeros 11k del 2020 😁,Carrera,Salida por Navarres ,3125,"11,32",171.0,124,false,,Salomon Sense Ride 2,activities/3167468816.fit.gz,66.0,,3125.0,3125.0,11326.6,4.6,3.624,76.0,71.0,272.4,322.0,8.5,0.0,,,96.0,91.0,171.0,156.0,,,689.0,,,124.0,,,,,,,,,,,0.0,,0.0,,1.0,11405.9,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/90A2DDDC-4C83-4537-8012-F05F098D149E.jpg
2976165511,"2 ene 2020, 15:55:03",if you don't go up you miss it 🤙🏼,Carrera,"",5559,"7,59",172.0,93,false,,Salomon Sense Ride 2,activities/3171433104.fit.gz,66.0,,5559.0,4498.0,7595.0,4.6,1.366,687.0,649.0,77.4,757.0,50.0,0.4,,,110.0,75.0,172.0,135.0,,,904.0,,,93.0,,,,,,,,,,,0.0,,0.0,,1.0,11780.2,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/8E8C365C-36BA-4420-8B7B-3728C3007CFE.jpg|media/34410B88-A56A-45FB-BDC6-8BC41CB7EB9E.jpg
2980815744,"4 ene 2020, 9:33:13",Entrene suave sin ruta fija por los alrededores de Navarres,Carrera,De nuevo esguince en el tobillo y últimos 3k hasta el coche “paseito” 😅,8859,"16,47",173.0,136,false,,Salomon Sense Ride 2,activities/3176685196.fit.gz,66.0,,8859.0,6639.0,16474.6,5.2,1.86,506.0,514.0,113.0,311.6,50.0,0.0,,,107.0,80.0,173.0,132.0,,,1318.0,,,136.0,,,,,,,,,,,0.0,,0.0,,1.0,18625.9,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/0D786C7B-D593-4808-AFDA-5B97AB76BA3A.jpg|media/9101DBE9-49D3-44C2-9E39-6EB7634863A2.jpg|media/30BA3FEB-2561-4820-97B8-4212E23A8D8C.jpg
2997918971,"10 ene 2020, 7:13:53",Testeando el tobillo tras el esguince,Carrera,No me gusta el asfalto 😬,3825,"13,54",175.0,169,false,,Nike Pegasus 35,activities/3196021845.fit.gz,66.0,,3825.0,3745.0,13544.5,5.1,3.54,8.0,39.0,-35.4,16.4,4.6,0.1,,,94.0,91.0,175.0,158.0,,,838.0,,,169.0,,,,,,,,,,,0.0,,0.0,,1.0,13515.6,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3003801879,"12 ene 2020, 7:49:56",Km Vertical Gandia 2020,Carrera,"Tobillo 👌🏼
Tiempo oficial 1:52:24 Ritmo 8:44/km
Posi. General 87 Posi. Cat. 30",6801,"12,42",176.0,140,false,,Salomon Sense Ride 2,activities/3202601432.fit.gz,66.0,,6801.0,6700.0,12419.0,5.9,1.826,1095.0,311.0,23.4,807.4,49.6,6.3,,,104.0,73.0,176.0,140.0,,,1111.0,,,140.0,,,,,,,,,,,0.0,,0.0,,1.0,19255.7,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/8F012450-EB7A-4287-8EA5-3644D64F2F6B.jpg|media/8C068ED2-BE54-4355-852A-4D00884CCA7B.jpg
3009983258,"14 ene 2020, 10:31:45",Testeo 5k,Carrera,1k de calentamiento ,1196,"5,01",162.0,31,false,,Nike Pegasus 35,activities/3209504735.fit.gz,66.0,,1196.0,1196.0,5011.0,5.1,4.192,5.0,42.0,-15.2,30.2,7.0,-0.8,,,95.0,91.0,162.0,146.0,,,248.0,,,31.0,,,,,,,,,,,0.0,,0.0,,1.0,4951.7,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3019586599,"17 ene 2020, 16:19:55",Salida tranquila ,Carrera,"",5152,"11,01",166.0,123,false,,Salomon Sense Ride 2,activities/3220246678.fit.gz,66.0,,5152.0,4660.0,11011.2,5.1,2.137,409.0,445.0,15.6,456.2,50.0,-0.3,,,96.0,81.0,166.0,145.0,,,1010.0,,,123.0,,,,,,,,,,,0.0,,0.0,,1.0,13417.1,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/89BF7767-489E-4985-B868-3AC2FCCAC115.jpg
3022938618,"18 ene 2020, 19:25:33",Rodaje 10k ,Carrera,Con algún cambio de ritmo,2582,"10,01",165.0,82,false,,Nike Pegasus 35,activities/3223987498.fit.gz,66.0,,2582.0,2582.0,10010.8,4.9,3.877,2.0,35.0,10.8,59.8,3.4,-0.5,,,93.0,90.0,165.0,151.0,,,556.0,,,82.0,,,,,,,,,,,0.0,,0.0,,1.0,9970.5,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3033241350,"22 ene 2020, 9:38:34",Rodaje suave ,Carrera,Lo que debería ser correr por un paseo marítimo ha sido casi una carrera de obstáculos ...,4074,"13,16",171.0,157,false,,Nike Pegasus 35,activities/3235520618.fit.gz,66.0,,4074.0,3893.0,13164.1,4.5,3.232,94.0,96.0,-31.6,0.8,37.9,0.0,,,94.0,89.0,171.0,156.0,,,920.0,,,157.0,,,,,,,,,,,0.0,,0.0,,1.0,13704.2,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/35629182-DAFC-42E3-A4B8-2F6C2987DA03.jpg
3038624835,"24 ene 2020, 8:10:39",Demasiada agua en la montaña ,Carrera,"",4038,"6,40",162.0,46,false,,Salomon Sense Ride 2,activities/3241512914.fit.gz,66.0,,4038.0,2931.0,6406.0,4.2,1.587,317.0,340.0,104.8,388.2,43.6,-0.4,,,124.0,79.0,162.0,128.0,,,653.0,,,46.0,,,,,,,,,,,0.0,,0.0,,1.0,8027.2,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/50132B65-B04C-422F-B4BF-8C74FDBF6922.jpg
3044236231,"26 ene 2020, 8:01:07",Trail Chera 21k ,Carrera,"Parte 1 (GPS 👎🏼)
34 general 
11 categoría ",5219,"13,56",172.0,116,false,,Salomon Sense Ride 2,activities/3247788347.fit.gz,66.0,,5219.0,5215.0,13564.4,5.2,2.598,646.0,531.0,591.8,1093.6,48.7,0.9,,,104.0,81.0,172.0,142.0,,,973.0,,,116.0,,,,,,,,,,,0.0,,0.0,,1.0,16572.5,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/EB5D095A-8C4C-4BE1-9ED0-76CAE55D1376.jpg
3044239648,"26 ene 2020, 9:44:52",Trail de Chera 21k ,Carrera,"Parte 2 
Tiempo Oficial 2:22:26
Ritmo 6:37 /Km",2314,"6,72",170.0,69,false,,Salomon Sense Ride 2,activities/3247792098.fit.gz,66.0,,2314.0,2307.0,6724.3,4.8,2.905,106.0,523.0,572.4,1077.6,47.9,-6.2,,,112.0,86.0,170.0,147.0,,,485.0,,,69.0,,,,,,,,,,,0.0,,0.0,,1.0,7299.3,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3051365075,"28 ene 2020, 18:01:34",Soltando los muslitos de pollo 😂😂,Carrera,"",1993,"7,51",,,false,,Nike Pegasus 35,activities/3051365075.gpx,66.0,,1993.0,1993.0,7513.5,6.5,3.77,40.3,,0.5,13.8,12.9,0.0,,,,,,,,,614.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7571.3,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3057061421,"30 ene 2020, 15:00:24",Primera subida a La Cuta de este año ,Carrera,Aún con mucho barro en algunos tramos,6483,"14,14",167.0,100,false,,Salomon Sense Ride 2,activities/3262314238.fit.gz,66.0,,6483.0,5996.0,14143.1,5.2,2.182,741.0,775.0,135.0,638.4,50.0,-0.2,,,110.0,79.0,167.0,135.0,,,1121.0,,,100.0,,,,,,,,,,,0.0,,0.0,,1.0,18072.5,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/02F00F3A-6B51-46B8-8E2B-C477113DD2D4.jpg
3061091419,"1 feb 2020, 4:52:18",Salida grupal molona,Carrera,"",14233,"20,49",174.0,143,false,,Altra Superior 4,activities/3266882373.fit.gz,66.0,,14233.0,11189.0,20494.7,4.2,1.44,912.0,986.0,81.4,919.8,50.0,-0.4,,,114.0,75.0,174.0,127.0,,,1938.0,,,143.0,,,,,,,,,,,0.0,,0.0,,1.0,26038.8,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/D94CF5B4-67AA-4C8A-81B6-1B1418558161.jpg|media/A592C794-3C30-46E5-B638-1E88A059644B.jpg
3065501764,"2 feb 2020, 9:14:20",Entrene aeróbico 🐌,Carrera,"",17281,"27,35",179.0,271,false,,Altra Superior 4,activities/3271773271.fit.gz,66.0,,17281.0,14739.0,27353.4,4.8,1.583,1377.0,1360.0,62.4,809.6,50.0,0.1,,,121.0,75.0,179.0,136.0,,,2591.0,,,271.0,,,,,,,,,,,0.0,,0.0,,1.0,35423.8,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3070333710,"4 feb 2020, 8:18:29",Aeróbico ,Carrera,"",4023,"12,00",175.0,157,false,,Nike Pegasus 35,activities/3277211578.fit.gz,66.0,,4023.0,3933.0,12007.4,4.2,2.985,15.0,44.0,-11.2,25.8,39.0,-0.2,,,93.0,87.0,175.0,156.0,,,901.0,,,157.0,,,,,,,,,,,0.0,,0.0,,1.0,12025.5,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/6302B2C4-ADD7-45FC-8FB7-89D57C98863A.jpg
3078855467,"7 feb 2020, 7:58:30",Un Molló ,Carrera,"",4309,"8,77",174.0,119,false,,Altra Superior 4,activities/3286691441.fit.gz,66.0,,4309.0,3935.0,8772.4,5.0,2.036,424.0,452.0,13.0,465.2,49.5,-0.3,,,107.0,80.0,174.0,148.0,,,856.0,,,119.0,,,,,,,,,,,0.0,,0.0,,1.0,11016.3,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3084585102,"9 feb 2020, 7:04:46",Salida con dos liebres 💪🏼,Carrera,"",7789,"14,86",177.0,238,false,,Altra Superior 4,activities/3293064304.fit.gz,66.0,,7789.0,7479.0,14866.7,5.6,1.909,820.0,864.0,46.0,611.6,48.4,-0.3,,,106.0,80.0,177.0,150.0,,,1549.0,,,238.0,,,,,,,,,,,0.0,,0.0,,1.0,19939.8,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3088519610,"10 feb 2020, 15:33:52",Back-To- Back,Carrera,"",7349,"12,92",166.0,120,false,,Altra Superior 4,activities/3297472864.fit.gz,66.0,,7349.0,6845.0,12927.1,4.3,1.759,706.0,743.0,57.8,515.4,49.5,-0.3,,,103.0,75.0,166.0,138.0,,,1241.0,,,120.0,,,,,,,,,,,0.0,,0.0,,1.0,17132.5,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3094062425,"12 feb 2020, 17:00:58",10k,Carrera,No me gusta el asfalto 😩,2578,"10,18",182.0,61,false,,Nike Pegasus 35,activities/3303626607.fit.gz,66.0,,2578.0,2575.0,10180.0,6.5,3.953,27.0,31.0,24.0,30.0,8.3,0.0,,,96.0,91.0,182.0,150.0,,,398.0,,20.0,61.0,,,,,,,,,,,0.0,,0.0,,1.0,10246.2,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/FA378177-C475-42C5-8824-6E6C2F009337.jpg
3100763241,"15 feb 2020, 5:34:18",Salida grupal ,Carrera,"",9900,"12,88",148.0,34,false,,Salomon Sense Ride 2,activities/3311143545.fit.gz,66.0,,9900.0,8095.0,12879.0,5.0,1.3,977.0,987.0,109.0,831.0,49.5,-0.1,,,107.0,73.0,148.0,110.0,,,1012.0,,16.0,34.0,,,,,,,,,,,0.0,,0.0,,1.0,19106.7,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/13013263-0174-41CA-BBA2-217D66C15935.jpg|media/A2522444-19DB-478A-95B1-747390C5DA25.jpg
3103953241,"16 feb 2020, 6:35:34",Recorrido 21k Perimetral Benissa con Dani ,Carrera,"",10140,"21,85",181.0,174,false,,Altra Superior 4,activities/3314732943.fit.gz,66.0,,10140.0,8727.0,21850.0,4.8,2.155,874.0,894.0,166.0,428.0,49.5,-0.1,,,105.0,82.0,181.0,137.0,,,1547.0,,18.0,174.0,,,,,,,,,,,0.0,,0.0,,1.0,26720.6,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/A30152FF-3CF1-4F68-94C8-E51FE382544B.jpg
3113110351,"19 feb 2020, 8:07:33",Disfrutando 😄,Carrera,"",5960,"10,16",168.0,52,false,,Salomon Sense Ride 2,activities/3324973471.fit.gz,66.0,,5960.0,4859.0,10161.0,5.5,1.706,610.0,613.0,103.0,291.0,47.6,0.0,,,105.0,82.0,168.0,126.0,,,779.0,,19.0,52.0,,,,,,,,,,,0.0,,0.0,,1.0,13824.1,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/E3EF687B-9006-4151-AE57-B3E5477EF7DC.jpg
3115958217,"20 feb 2020, 9:38:21",Otra de las que no me gustan 😭😭,Carrera,"",2528,"10,03",191.0,103,false,,Nike Pegasus 35,activities/3328150386.fit.gz,66.0,,2528.0,2524.0,10031.0,4.9,3.968,16.0,19.0,34.0,38.0,7.4,0.0,,,94.0,91.0,191.0,158.0,,,478.0,,20.0,103.0,,,,,,,,,,,0.0,,0.0,,1.0,10099.5,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3121367336,"22 feb 2020, 8:54:14",Benicadell ,Carrera,El señor Patxo está MUY FUERTE ‼️,8014,"18,20",173.0,58,false,,Altra Superior 4,activities/3334178398.fit.gz,66.0,,8014.0,7271.0,18207.0,5.5,2.273,855.0,854.0,311.0,1095.0,47.1,0.0,,,109.0,81.0,173.0,128.0,,,843.0,,16.0,58.0,,,,,,,,,,,0.0,,0.0,,1.0,22672.9,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3124294965,"23 feb 2020, 8:11:47",La Cuta ,Carrera,Santi y Miguel me van ha matar 😅,6344,"14,03",200.0,30,false,,Salomon Sense Ride 2,activities/3337431995.fit.gz,66.0,,6344.0,6041.0,14036.0,4.4,2.212,740.0,753.0,176.0,685.0,44.4,-0.1,,,106.0,82.0,200.0,149.0,,,486.0,,17.0,30.0,,,,,,,,,,,0.0,,0.0,,1.0,18160.8,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1BBEC656-572F-407B-9877-09094867943B.jpg
3131411760,"25 feb 2020, 14:56:28",Aeróbico ,Carrera,"",10196,"14,86",151.0,31,false,,Altra Superior 4,activities/3345329419.fit.gz,66.0,,10196.0,8018.0,14865.0,4.2,1.458,1039.0,1033.0,68.0,827.0,49.5,0.0,,,100.0,77.0,151.0,112.0,,,936.0,,21.0,31.0,,,,,,,,,,,0.0,,0.0,,1.0,21553.2,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3135761365,"27 feb 2020, 8:03:29",Carrera de mañana,Carrera,"",6158,"13,59",174.0,48,false,,Salomon Sense Ride 2,activities/3350144468.fit.gz,66.0,,6158.0,5551.0,13589.0,5.4,2.208,478.0,473.0,29.0,463.0,47.6,0.0,,,104.0,84.0,174.0,143.0,,,637.0,,20.0,48.0,,,,,,,,,,,0.0,,0.0,,1.0,16406.9,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3140941806,"29 feb 2020, 7:19:49",Mondúver y Penyalba con Miguel,Carrera,"",9520,"14,69",194.0,92,false,,Altra Superior 4,activities/3355919117.fit.gz,66.0,,9520.0,8208.0,14698.0,5.1,1.543,1073.0,1078.0,106.0,854.0,48.0,0.0,,,104.0,76.0,194.0,133.0,,,1137.0,,18.0,92.0,,,,,,,,,,,0.0,,0.0,,1.0,21898.4,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/C6F2D5FB-C4A7-41E3-92F6-C04F8B5F86F4.jpg
3147077889,"2 mar 2020, 6:03:15",Regenerativo en ayunas,Carrera,"",3666,"11,91",,,false,,Nike Pegasus 35,activities/3362752841.fit.gz,66.0,,3666.0,3662.0,11910.0,3.9,3.247,49.0,30.0,-6.0,12.0,14.8,0.1,,,91.0,87.0,,0.0,,,40.0,,25.0,,,,,,,,,,,,0.0,,0.0,,1.0,12143.5,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3149942658,"3 mar 2020, 7:38:46",La Cuta,Carrera,"Primer entrene con bastones 👌🏼
En bajadas fatal , me duele el talón del pedrazo que me clave el sábado .",7566,"15,29",167.0,99,false,,Salomon Sense Ride 2,activities/3365964953.fit.gz,66.0,,7566.0,6828.0,15289.0,4.3,2.02,850.0,843.0,165.0,690.0,47.6,0.0,,,102.0,83.0,167.0,132.0,,,1076.0,,18.0,99.0,,,,,,,,,,,0.0,,0.0,,1.0,20132.7,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3152805863,"4 mar 2020, 7:46:17",Suave por la arena de la playa,Carrera,"",3210,"9,99",179.0,121,false,,Altra Superior 4,activities/3369132582.fit.gz,66.0,,3210.0,3121.0,9993.0,4.5,3.115,18.0,23.0,0.0,6.0,10.0,0.0,,,93.0,89.0,179.0,155.0,,,587.0,,22.0,121.0,,,,,,,,,,,0.0,,0.0,,1.0,10092.3,,,,,,,,,,,,,,,,5546864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3155819759,"5 mar 2020, 8:01:57",Carrera de mañana,Carrera,Un poco mejor del talón ,7320,"10,00",159.0,45,false,,Salomon Sense Ride 2,activities/3372462772.fit.gz,66.0,,7320.0,5728.0,10005.0,4.4,1.368,795.0,785.0,68.0,832.0,49.5,0.1,,,104.0,76.0,159.0,118.0,,,845.0,,19.0,45.0,,,,,,,,,,,0.0,,0.0,,1.0,15217.8,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3161145468,"7 mar 2020, 7:39:04",Recorrido Trail Les Guerres,Carrera,Testeo Brooks Cascadia 14 ,8530,"13,49",172.0,10,false,,Nike Pegasus 35,activities/3378380786.fit.gz,66.0,,8530.0,6932.0,13495.0,4.7,1.582,630.0,635.0,278.0,576.0,47.6,0.0,,,105.0,77.0,172.0,131.0,,,480.0,,15.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,17088.9,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3164343627,"8 mar 2020, 7:20:02",Último entrene de carga,Carrera,"",7020,"12,43",166.0,75,false,,Inov-8 TrailTalon 290,activities/3381945705.fit.gz,66.0,,7020.0,6531.0,12429.0,4.4,1.77,840.0,841.0,64.0,839.0,49.4,0.0,,,98.0,78.0,166.0,131.0,,,911.0,,17.0,75.0,,,,,,,,,,,0.0,,0.0,,1.0,17881.5,,,,,,,,,,,,,,,,5716263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3171398364,"10 mar 2020, 15:49:48",Calentamiento ,Carrera,"",359,"1,18",,,false,,Nike Pegasus 35,activities/3171398364.gpx,66.0,,359.0,359.0,1186.9,4.5,3.306,5.3,4.5,2.8,6.5,5.2,0.1,,,,,,,,,97.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1193.6,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3171442647,"10 mar 2020, 15:56:26",Testeo 5k,Carrera,"",1196,"5,01",,,false,,Nike Pegasus 35,activities/3171442647.gpx,66.0,,1196.0,1196.0,5010.5,5.3,4.189,22.4,21.7,1.9,10.1,7.6,0.0,,,,,,,,,409.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5047.5,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3177587048,"12 mar 2020, 15:51:47",Quitándome el mono 😅,Carrera,"",3706,"6,76",163.0,26,false,,Salomon Sense Ride 2,activities/3396552267.fit.gz,66.0,,3706.0,3234.0,6765.0,5.2,1.825,438.0,423.0,47.0,469.0,47.6,0.2,,,101.0,82.0,163.0,130.0,,,443.0,,23.0,26.0,,,,,,,,,,,0.0,,0.0,,1.0,9580.2,,,,,,,,,,,,,,,,5151583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3181272008,"14 mar 2020, 6:52:46",Aeróbico en ayunas,Carrera,El que se aburre es por que quiere 🤣🤣,3350,"10,64",162.0,52,false,,Nike Pegasus 35,activities/3400743757.fit.gz,66.0,,3350.0,3284.0,10640.0,5.4,3.175,11.0,16.0,19.0,23.0,11.1,0.0,,,92.0,88.0,162.0,146.0,,,439.0,,18.0,52.0,,,,,,,,,,,0.0,,0.0,,1.0,10733.6,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3188836204,"16 mar 2020, 16:26:43",Encerrona en casa 😫,Entrenamiento,"",1875,0,147.0,20,false,,,activities/3409055324.fit.gz,66.0,,1875.0,1875.0,,0.0,2.303,,0.0,,,0.0,0.0,,,,79.0,147.0,125.0,,,236.0,,30.0,20.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3196577333,"19 mar 2020, 7:51:34",Hámster time 🐭,Carrera,"",2850,"7,02",130.0,0,false,,Nike Pegasus 35,activities/3417414034.fit.gz,66.0,,2850.0,2850.0,7019.5,6.6,2.463,,0.0,,,0.0,0.0,,,84.0,80.0,130.0,125.0,,,68.0,,26.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3203053941,"21 mar 2020, 6:58:38",Fuerza y core,Entrenamiento,"",2684,0,131.0,3,false,,,activities/3424351263.fit.gz,66.0,,2684.0,2684.0,,0.0,0.356,,0.0,,,0.0,0.0,,,,51.0,131.0,104.0,,,170.0,,26.0,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3206342500,"22 mar 2020, 9:03:00",Hámster Time 🐹⭕️,Carrera,"",8070,"21,45",154.0,25,false,,Nike Pegasus 35,activities/3427877084.fit.gz,66.0,,8070.0,8070.0,21452.0,10.1,2.66,,0.0,,,0.0,0.0,,,88.0,82.0,154.0,125.0,,,606.0,,21.0,25.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,3856475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/C38A4371-D582-4D06-A29C-D432596E4776.jpg
